user_id,date_served,marketing_channel,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100000441,01/18/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000441,01/30/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000441,01/15/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000442,01/19/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000442,01/30/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000442,01/15/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000443,01/19/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000443,01/30/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000443,01/15/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000444,01/19/18,Push,FALSE,English,English,19-24 years,,,,
a100000444,01/30/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000444,01/15/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000445,01/19/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000445,01/30/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000445,01/15/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000446,01/19/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000446,01/30/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000446,01/15/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000447,01/19/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000447,01/31/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000447,01/16/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000448,01/19/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000448,01/31/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000448,01/16/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000449,01/20/18,House Ads,FALSE,English,English,55+ years,,,,
a100000449,01/31/18,House Ads,FALSE,English,English,55+ years,,,,
a100000449,01/16/18,House Ads,FALSE,English,English,55+ years,,,,
a100000450,01/20/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100000450,01/31/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100000450,01/16/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100000451,01/20/18,Push,FALSE,English,English,19-24 years,,,,
a100000451,01/31/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000451,01/16/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000452,01/20/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000452,01/31/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000452,01/16/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000453,01/20/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000453,01/31/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000453,01/16/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000454,01/20/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000454,01/01/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000454,01/17/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000455,01/20/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000455,01/01/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000455,01/17/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000456,01/21/18,House Ads,FALSE,English,English,55+ years,,,,
a100000456,01/01/18,House Ads,FALSE,English,English,55+ years,,,,
a100000456,01/17/18,House Ads,FALSE,English,English,55+ years,,,,
a100000457,01/21/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000457,01/01/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000457,01/17/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000458,01/21/18,Push,FALSE,English,English,19-24 years,,,,
a100000458,01/01/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000458,01/17/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000459,01/21/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000459,01/01/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000459,01/17/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000460,01/21/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000460,01/01/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000460,01/17/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000461,01/21/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000461,01/02/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000461,01/18/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000462,01/21/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000462,01/02/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000462,01/18/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000463,01/22/18,House Ads,FALSE,English,English,55+ years,,,,
a100000463,01/02/18,House Ads,FALSE,English,English,55+ years,,,,
a100000463,01/18/18,House Ads,FALSE,English,English,55+ years,,,,
a100000464,01/22/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100000465,01/22/18,Push,FALSE,English,English,19-24 years,,,,
a100000466,01/22/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000467,01/22/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000468,01/22/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000469,01/22/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000470,01/23/18,House Ads,FALSE,English,English,55+ years,,,,
a100000471,01/23/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000472,01/23/18,Push,FALSE,English,English,19-24 years,,,,
a100000473,01/23/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000474,01/23/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000475,01/23/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000476,01/23/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000477,01/24/18,House Ads,FALSE,English,English,55+ years,,,,
a100000478,01/24/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000479,01/24/18,Push,FALSE,English,English,19-24 years,,,,
a100000480,01/24/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000481,01/24/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000482,01/24/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000483,01/24/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000484,01/24/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000485,01/25/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000486,01/25/18,Push,FALSE,English,English,19-24 years,,,,
a100000487,01/25/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000488,01/25/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000489,01/25/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000490,01/25/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000491,01/25/18,House Ads,FALSE,English,English,55+ years,,,,
a100000492,01/26/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000493,01/26/18,Push,FALSE,English,English,19-24 years,,,,
a100000516,01/26/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000517,01/26/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000518,01/26/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000519,01/26/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000520,01/26/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000521,01/27/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000522,01/27/18,Push,FALSE,English,English,19-24 years,,,,
a100001083,01/27/18,Facebook,FALSE,English,English,24-30 years,,,,
a100001083,01/25/18,Push,FALSE,English,English,24-30 years,,,,
a100001084,01/27/18,Instagram,FALSE,English,English,30-36 years,,,,
a100001084,01/25/18,Facebook,FALSE,English,English,30-36 years,,,,
a100001085,01/27/18,Instagram,FALSE,English,English,36-45 years,,,,
a100001085,01/25/18,Instagram,FALSE,English,English,36-45 years,,,,
a100001086,01/27/18,Facebook,FALSE,English,English,45-55 years,,,,
a100001086,01/25/18,Instagram,FALSE,English,English,45-55 years,,,,
a100001087,01/27/18,House Ads,FALSE,English,English,55+ years,,,,
a100001087,01/25/18,Facebook,FALSE,English,English,0-18 years,,,,
a100001088,01/28/18,House Ads,FALSE,English,English,0-18 years,,,,
a100001088,01/25/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000922,01/28/18,Push,FALSE,English,English,19-24 years,,,,
a100000922,01/29/18,House Ads,FALSE,English,Spanish,19-24 years,,,,
a100000923,01/28/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000923,01/29/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000924,01/28/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000924,01/29/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000925,01/28/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000925,01/29/18,Push,FALSE,English,English,36-45 years,,,,
a100000926,01/28/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000926,01/11/18,Push,FALSE,English,English,24-30 years,,,,
a100000927,01/28/18,House Ads,FALSE,English,English,55+ years,,,,
a100000927,01/11/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000928,01/29/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000928,01/12/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000929,01/29/18,Push,FALSE,English,English,19-24 years,,,,
a100000929,01/12/18,Instagram,FALSE,English,English,45-55 years,,,,
a100000930,01/29/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000930,01/12/18,Facebook,FALSE,English,English,0-18 years,,,,
a100000931,01/29/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000931,01/12/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000932,01/29/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000932,01/12/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000933,01/29/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000933,01/12/18,House Ads,FALSE,English,Spanish,30-36 years,,,,
a100000934,01/29/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000934,01/12/18,Push,FALSE,English,English,36-45 years,,,,
a100000935,01/30/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000935,01/13/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000936,01/30/18,Push,FALSE,English,English,19-24 years,,,,
a100000936,01/13/18,Instagram,FALSE,English,English,0-18 years,,,,
a100000937,01/30/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000937,01/13/18,Instagram,FALSE,English,English,19-24 years,,,,
a100000938,01/30/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000938,01/13/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000174,01/30/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000175,01/30/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000176,01/30/18,House Ads,FALSE,English,English,55+ years,,,,
a100000185,01/31/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000186,01/31/18,Push,FALSE,English,English,19-24 years,,,,
a100000187,01/31/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000188,01/31/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000189,01/31/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000190,01/31/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000191,01/31/18,House Ads,FALSE,English,Spanish,55+ years,,,,
a100000192,01/01/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000193,01/01/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000194,01/01/18,Push,FALSE,English,English,24-30 years,,,,
a100000195,01/01/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000196,01/01/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000197,01/01/18,Instagram,FALSE,English,English,45-55 years,,,,
a100000198,01/01/18,Facebook,FALSE,English,English,0-18 years,,,,
a100000199,01/02/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000200,01/02/18,House Ads,FALSE,Spanish,Spanish,24-30 years,,,,
a100000201,01/02/18,House Ads,FALSE,Spanish,Spanish,30-36 years,,,,
a100000202,01/02/18,Push,FALSE,English,English,36-45 years,,,,
a100000203,01/02/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000204,01/02/18,Instagram,FALSE,English,English,0-18 years,,,,
a100000501,01/02/18,Instagram,FALSE,English,English,19-24 years,,,,
a100000502,01/03/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000503,01/03/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000504,01/03/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000505,01/03/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000506,01/03/18,Push,FALSE,English,English,0-18 years,,,,
a100000507,01/03/18,Facebook,FALSE,English,English,19-24 years,,,,
a100000508,01/03/18,Instagram,FALSE,English,English,24-30 years,,,,
a100000699,01/04/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000700,01/04/18,Facebook,FALSE,English,English,36-45 years,,,,
a100000701,01/04/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000702,01/04/18,House Ads,FALSE,Spanish,Spanish,0-18 years,,,,
a100000703,01/04/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000704,01/04/18,Push,FALSE,English,English,24-30 years,,,,
a100000705,01/04/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000706,01/05/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000707,01/05/18,Instagram,FALSE,English,English,45-55 years,,,,
a100000708,01/05/18,Facebook,FALSE,English,English,0-18 years,,,,
a100000709,01/05/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000710,01/05/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000711,01/05/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000712,01/05/18,Push,FALSE,English,English,36-45 years,,,,
a100000713,01/06/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000714,01/06/18,Instagram,FALSE,English,English,0-18 years,,,,
a100000715,01/06/18,Instagram,FALSE,English,English,19-24 years,,,,
a100000716,01/06/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000717,01/06/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000740,01/06/18,House Ads,FALSE,English,Spanish,36-45 years,,,,
a100000741,01/06/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000742,01/07/18,Push,FALSE,English,English,0-18 years,,,,
a100000743,01/07/18,Facebook,FALSE,English,English,19-24 years,,,,
a100000744,01/07/18,Instagram,FALSE,English,English,24-30 years,,,,
a100000745,01/07/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000746,01/07/18,Facebook,FALSE,English,English,36-45 years,,,,
a100000747,01/07/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000748,01/08/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000749,01/08/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000750,01/08/18,Push,FALSE,English,English,24-30 years,,,,
a100000751,01/08/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000752,01/08/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000834,01/08/18,Instagram,FALSE,English,English,45-55 years,,,,
a100000835,01/08/18,Facebook,FALSE,English,English,0-18 years,,,,
a100000836,01/09/18,House Ads,FALSE,Spanish,Spanish,19-24 years,,,,
a100000837,01/09/18,House Ads,FALSE,English,English,24-30 years,,,,
a100000838,01/09/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000839,01/09/18,Push,FALSE,English,English,36-45 years,,,,
a100000840,01/09/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000841,01/09/18,Instagram,FALSE,English,English,0-18 years,,,,
a100000842,01/09/18,Instagram,FALSE,English,English,19-24 years,,,,
a100000843,01/10/18,Facebook,FALSE,English,English,24-30 years,,,,
a100000844,01/10/18,House Ads,FALSE,Spanish,Spanish,30-36 years,,,,
a100000845,01/10/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000846,01/10/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000847,01/10/18,Push,FALSE,English,English,0-18 years,,,,
a100000848,01/10/18,Facebook,FALSE,English,English,19-24 years,,,,
a100000849,01/10/18,Instagram,FALSE,English,English,24-30 years,,,,
a100000850,01/11/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000851,01/11/18,Facebook,FALSE,English,English,36-45 years,,,,
a100000852,01/11/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000853,01/11/18,House Ads,FALSE,English,English,0-18 years,,,,
a100000854,01/11/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000939,01/13/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000939,01/04/18,Push,FALSE,English,English,24-30 years,,,,
a100000940,01/13/18,House Ads,FALSE,English,English,36-45 years,,,,
a100000940,01/04/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000941,01/13/18,House Ads,FALSE,English,Spanish,45-55 years,,,,
a100000941,01/04/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000942,01/14/18,Push,FALSE,English,English,0-18 years,,,,
a100000942,01/05/18,Instagram,FALSE,English,English,45-55 years,,,,
a100000001,01/14/18,Facebook,FALSE,English,English,19-24 years,,,,
a100000002,01/14/18,Instagram,FALSE,English,English,24-30 years,,,,
a100000003,01/14/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000005,01/14/18,Facebook,FALSE,English,English,36-45 years,,,,
a100000006,01/14/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000007,01/14/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100000008,01/15/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000009,01/15/18,Push,FALSE,English,English,24-30 years,,,,
a100000010,01/15/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000011,01/15/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000012,01/15/18,Instagram,FALSE,English,English,45-55 years,,,,
a100000014,01/15/18,Facebook,FALSE,English,English,0-18 years,,,,
a100000015,01/15/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000016,01/16/18,House Ads,FALSE,English,Spanish,24-30 years,,,,
a100000017,01/16/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000018,01/16/18,Push,FALSE,English,English,36-45 years,,,,
a100000019,01/16/18,Facebook,FALSE,English,English,45-55 years,,,,
a100000020,01/16/18,Instagram,FALSE,English,English,0-18 years,,,,
a100000021,01/16/18,Instagram,FALSE,English,English,19-24 years,,,,
a100000023,01/17/18,House Ads,FALSE,English,English,30-36 years,,,,
a100000024,01/17/18,House Ads,FALSE,English,Spanish,36-45 years,,,,
a100000026,01/17/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000027,01/17/18,Push,FALSE,English,English,0-18 years,,,,
a100000028,01/17/18,Facebook,FALSE,English,English,19-24 years,,,,
a100000135,01/17/18,Instagram,FALSE,English,English,24-30 years,,,,
a100000136,01/17/18,Instagram,FALSE,English,English,30-36 years,,,,
a100000137,01/18/18,Facebook,FALSE,English,English,36-45 years,,,,
a100000144,01/18/18,House Ads,FALSE,English,English,45-55 years,,,,
a100000145,01/18/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100000146,01/18/18,House Ads,FALSE,English,English,19-24 years,,,,
a100000147,01/18/18,Push,FALSE,English,English,24-30 years,,,,
a100000148,01/18/18,Facebook,FALSE,English,English,30-36 years,,,,
a100000149,01/18/18,Instagram,FALSE,English,English,36-45 years,,,,
a100000173,01/19/18,Instagram,FALSE,English,English,45-55 years,,,,
